player,team,round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_9,round_10,round_11,round_12,round_13,round_14,round_15,round_16,round_17,round_18,round_19,round_20,round_21,round_22,round_23,round_24
HAYDEN YOUNG,FR,0.0,0.0,0.0,0.0,0.0,0.38218474,0.18970278,0.098736666,0.025367161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028040336,0.4694844,0.031216754,0.0,0.0,0.08114812
JORDON SWEET,PA,0.0,0.029704653,0.08008826,0.033358995,0.050189424,0.075362965,0.059978224,0.06427625,0.0383329,0.0,0.0,0.0,0.0,0.0,0.028901557,0.022377884,0.04907624,0.030434245,0.046984587,0.3559988,0.07374023,0.068352565,0.04179289,0.091470666,0.050352655
BRADY HOUGH,WC,0.0,0.02680879,0.0339291,0.02698179,0.023125436,0.023162806,0.031199336,0.038891204,0.022390818,0.025658403,0.43701646,0.023347344,0.022412242,0.029847158,0.0,0.0,0.26019153,0.032684393,0.022364562,0.066103995,0.02542842,0.022451919,0.030800963,0.022451919,0.033188358
SAM COLLINS,GC,0.027457776,0.07711083,0.0,0.039512023,0.029555602,0.033654723,0.023930717,0.039290417,0.034924414,0.029437147,0.12705624,0.11561255,0.023987412,0.029308507,0.0,0.041979905,0.03249759,0.0,0.0,0.0,0.02503142,0.40436038,0.091369316,0.024035385,0.028625876
JAMES JORDON,SY,0.07295612,0.027479334,0.19916543,0.0,0.052748393,0.027150208,0.029498158,0.022588365,0.051696997,0.022503452,0.040525105,0.02481901,0.024219451,0.30766088,0.0,0.03726638,0.027841229,0.03457894,0.043121886,0.03758061,0.02823096,0.03765551,0.059894875,0.022390818,0.037676208
NATHAN ODRISCOLL,FR,0.0,0.056215607,0.22053699,0.5913112,0.032330837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048009694,0.053923838,0.09225398,0.036550842,0.026476374,0.024448412,0.031120393,0.024646126,0.023021724,0.0
MAC ANDREW,GC,0.049208526,0.0,0.0,0.03323315,0.03717026,0.033117402,0.048221726,0.046513658,0.059173882,0.03244391,0.025918612,0.044319812,0.08665167,0.029128175,0.0,0.024331963,0.039342295,0.084728874,0.052742623,0.032853074,0.07337411,0.2768349,0.07403846,0.027866386,0.048682977
RYAN MARIC,WC,0.0,0.02339233,0.08182763,0.10229543,0.04165627,0.047305543,0.045381594,0.050360374,0.09402616,0.14038804,0.11499216,0.031578146,0.025258793,0.030053314,0.025500957,0.0,0.041703362,0.030830104,0.024627356,0.024302706,0.028339548,0.15663444,0.02784103,0.054093696,0.0
BRAYDEN MAYNARD,CW,0.029984377,0.16133708,0.030772742,0.0,0.05320752,0.04508914,0.044996224,0.047515016,0.07817266,0.0,0.1943532,0.027707467,0.0,0.0,0.0,0.0,0.0,0.22242232,0.035505824,0.031311795,0.076639265,0.025123017,0.028178215,0.04923817,0.049640343
CALLAN WARD,GW,0.1599445,0.025935145,0.0,0.022364562,0.042763647,0.6893337,0.023296291,0.028877819,0.041769166,0.0523478,0.024429692,0.088218264,0.022650724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARCHIE PERKINS,ES,0.024042938,0.09511037,0.023220632,0.0,0.0,0.06147495,0.03648918,0.024315886,0.17137232,0.03414211,0.022656262,0.44078633,0.024880685,0.022706613,0.023074709,0.024537966,0.0,0.022386394,0.0,0.025921784,0.022397297,0.022329343,0.023909753,0.03009745,0.044233542
CAM MACKENZIE,HW,0.032684296,0.05815614,0.052484076,0.52765954,0.0,0.025250223,0.024091214,0.19555648,0.0,0.0,0.028579779,0.022364562,0.0,0.0,0.0,0.0,0.17236418,0.03422926,0.023237254,0.0,0.0,0.0,0.0,0.0,0.0
NICK WATSON,HW,0.02290818,0.092008196,0.087133534,0.13378634,0.0,0.023447126,0.030294843,0.0435184,0.116189055,0.03269175,0.17682958,0.022535197,0.022412242,0.0,0.025196398,0.0,0.1063544,0.024090363,0.02252246,0.051520698,0.050914016,0.02489137,0.033457622,0.024264783,0.02738663
JACK DARLING,NM,0.0,0.05008604,0.07296174,0.02408529,0.022853512,0.089955196,0.022438552,0.022377884,0.023067445,0.023153028,0.49639684,0.022745175,0.0,0.03076663,0.022404157,0.0227303,0.022533752,0.0,0.022886667,0.024951922,0.022963399,0.061054215,0.027319917,0.03236076,0.023152564
NATE CADDY,ES,0.0,0.033812214,0.022364562,0.03666236,0.0,0.025449822,0.023239689,0.14752334,0.037968032,0.56852126,0.022864945,0.037580952,0.028697774,0.026003506,0.023021724,0.06258424,0.0,0.039272655,0.023021724,0.0,0.023913788,0.0,0.0,0.0,0.0
RYAN ANGWIN,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034643084,0.0,0.38857988,0.05476225,0.039164077,0.46815306,0.022364562,0.028192187,0.09364754,0.03602333
JACK GRAHAM,WC,0.0,0.052687597,0.0,0.034644887,0.03420932,0.048267946,0.13382164,0.038524274,0.03759492,0.12464801,0.13447711,0.047337223,0.025698844,0.057095513,0.11003259,0.0,0.0434004,0.028654402,0.0,0.0,0.0,0.0,0.0318363,0.06193928,0.11743297
JAXON PRIOR,ES,0.024710001,0.03280768,0.03747497,0.06781632,0.0,0.032022767,0.050910328,0.02337008,0.03378212,0.20039244,0.025250863,0.18557791,0.022855919,0.0292014,0.07167373,0.057075374,0.0,0.022499215,0.03247076,0.023330335,0.027866304,0.037248164,0.023792816,0.06640941,0.026558017
JYE MENZIE,ES,0.029636504,0.0,0.022377884,0.024603508,0.0,0.91257554,0.025190964,0.022377884,0.022650724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022377884,0.02504346,0.022377884
JAYDEN SHORT,RI,0.0,0.14892249,0.03145649,0.053125963,0.07782884,0.042599402,0.053144976,0.06023214,0.033062167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3573741,0.041437566,0.04679378,0.037882753,0.055290453,0.025229147,0.06307737
HAYDEN MCLEAN,SY,0.0,0.0,0.027019642,0.0,0.026528787,0.034721006,0.3412618,0.024157269,0.023196893,0.022513423,0.0,0.022454081,0.02775218,0.03328123,0.0,0.025169866,0.031433508,0.29250118,0.02326228,0.042802498,0.022377884,0.0,0.023313021,0.024908744,0.045070563
ZACH REID,ES,0.0,0.032707043,0.024600511,0.07313963,0.0,0.17443524,0.0240394,0.06291467,0.14171329,0.48440444,0.04633119,0.043013103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEATH CHAPMAN,FR,0.0,0.022377884,0.024180237,0.041759957,0.03193428,0.2673677,0.0,0.022784688,0.023678467,0.038615365,0.06764086,0.10539903,0.033562616,0.0,0.025617925,0.14999655,0.02573251,0.02783435,0.03351794,0.027336637,0.027095066,0.028267723,0.02832463,0.022377884,0.031169504
NEIL ERASMUS,FR,0.0,0.0,0.026094886,0.041857544,0.0,0.0,0.0,0.0,0.0,0.024462892,0.06810995,0.052357133,0.04489544,0.0,0.03856119,0.06537011,0.05906581,0.022885341,0.0,0.0,0.025682434,0.03169652,0.4681315,0.023794223,0.10452518
MATT FLYNN,WC,0.0,0.038315263,0.0,0.0,0.0,0.0,0.3035035,0.03689961,0.023194132,0.04928602,0.24790901,0.022226615,0.03897107,0.029680299,0.025774784,0.0,0.031906474,0.034715775,0.039291866,0.03481821,0.03117043,0.0,0.04220178,0.034651604,0.030526308
LACHIE SCHULTZ,CW,0.024518954,0.041019235,0.27903998,0.0,0.2918752,0.0,0.0,0.0,0.034092747,0.023691023,0.0,0.0,0.030808937,0.0,0.0,0.0,0.0,0.0,0.023764746,0.024482654,0.077725515,0.04419069,0.024187913,0.034369837,0.13553663
JESSE MOTLOP,CA,0.0,0.025445653,0.036991794,0.024128849,0.022376953,0.0684325,0.36080185,0.02278183,0.022364562,0.023963133,0.022438552,0.023884805,0.0,0.039373476,0.025468513,0.031952113,0.02453197,0.024838796,0.032682985,0.023247521,0.02358591,0.02291205,0.028383851,0.028165873,0.13021386
JAMES ODONNELL,WB,0.0,0.024741903,0.0,0.03380158,0.026598582,0.022373462,0.054667655,0.026183823,0.056759734,0.13212904,0.07876571,0.033017743,0.0,0.031289097,0.03323653,0.027553784,0.039491028,0.05358426,0.070256755,0.022412242,0.045788273,0.038935117,0.027136344,0.18519361,0.024911536
SEAN DARCY,FR,0.0,0.0,0.0,0.0,0.0,0.03354304,0.025923628,0.06538423,0.03907829,0.023440817,0.0,0.0,0.038718153,0.0,0.033164408,0.0,0.30763096,0.023339847,0.041036032,0.08570121,0.11130633,0.08130679,0.05904611,0.02828488,0.09015595
HARRY PERRYMAN,CW,0.087374434,0.055382825,0.02873307,0.0,0.056272343,0.04095354,0.033750687,0.04476625,0.033804744,0.0423106,0.036254153,0.15272962,0.044113338,0.06779906,0.0,0.032682877,0.033345945,0.03646902,0.025705747,0.044498816,0.06396345,0.023735685,0.028727328,0.0277073,0.045862257
JACK MARTIN,GE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636298,0.05757034,0.04352826,0.0,0.35647747,0.030376468,0.06703882,0.026222747,0.26356384,0.0,0.17148902,0.033935126
ESAVA RATUGOLEA,PA,0.0,0.0,0.0,0.035133302,0.05992834,0.032468636,0.04398013,0.040150296,0.02541387,0.023999836,0.034561347,0.0,0.0,0.24538124,0.28547263,0.033149946,0.20127015,0.022377884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM DRAPER,ES,0.0,0.09540074,0.041715637,0.041610952,0.0,0.80010545,0.10227021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JORDAN DE GOEY,CW,0.0,0.0,0.059380498,0.0,0.028964786,0.0,0.05444244,0.08144106,0.022576356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03156719,0.025725555,0.030606685,0.7425664
RHYAN MANSELL,RI,0.0,0.023591697,0.039153285,0.022404157,0.0,0.0,0.0,0.022525625,0.02478666,0.11715391,0.029586924,0.023041572,0.02379691,0.022377884,0.0,0.023685247,0.022858346,0.23634899,0.02294881,0.25456166,0.026269823,0.02623045,0.04016626,0.023231395,0.025299625
BRAD CLOSE,GE,0.02421233,0.041710146,0.02240938,0.0,0.07284661,0.041391116,0.025133276,0.022404157,0.045034762,0.022500284,0.053423535,0.025490524,0.040710308,0.07476061,0.06922356,0.023599707,0.0,0.16106594,0.025293013,0.027682249,0.054862276,0.06600322,0.04424904,0.026385367,0.025963875
LIAM DUGGAN,WC,0.0,0.031196648,0.036380846,0.027436277,0.030943742,0.035215534,0.023063798,0.027460808,0.03433031,0.05887701,0.1219256,0.037194476,0.051477678,0.057486728,0.036336645,0.0,0.07493168,0.095728934,0.034938127,0.13289931,0.022847112,0.030245196,0.03488027,0.0,0.0
BEN MILLER,RI,0.0,0.08924063,0.039583884,0.056795254,0.04377306,0.041558053,0.025693372,0.031326137,0.023627376,0.03155792,0.02471619,0.034200888,0.037113193,0.031229673,0.0,0.030046225,0.03071958,0.027077993,0.110247836,0.0469201,0.030233307,0.032385115,0.11220909,0.061396264,0.041941654
GEORGE WARDLAW,NM,0.0,0.0,0.0,0.0,0.0,0.0,0.04957279,0.21651669,0.0,0.08909107,0.052284807,0.023024555,0.0,0.02268808,0.056574926,0.036266707,0.022364562,0.0,0.0,0.0,0.0,0.045582924,0.063041635,0.28816965,0.05573493
DANE RAMPE,SY,0.029883686,0.040645096,0.04231401,0.0,0.042749334,0.024025785,0.041249435,0.025042892,0.026721906,0.022831947,0.030322729,0.022377884,0.02619494,0.06905178,0.0,0.024404459,0.022499215,0.0,0.0,0.024032418,0.024434932,0.36919102,0.038062755,0.024419868,0.03947307
ELIJAH HEWETT,WC,0.0,0.023444166,0.026268434,0.022511682,0.0,0.0,0.27721632,0.031754244,0.038735628,0.02337028,0.028235434,0.03380419,0.07184151,0.16787001,0.029978734,0.0,0.023376828,0.040741537,0.023711583,0.0,0.028980678,0.04414344,0.025040725,0.026246365,0.022586148
HARRY ROWSTON,GW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024120504,0.0,0.0,0.04542174,0.067131095,0.0,0.03544132,0.053012583,0.028216043,0.0,0.022499215,0.02663657,0.6533987,0.045369748
COOPER LORD,CA,0.0,0.030914666,0.022868881,0.0,0.026288072,0.043354306,0.030404879,0.024012528,0.022404157,0.033027086,0.031729974,0.04031107,0.0,0.106346354,0.026693135,0.022364562,0.025869533,0.033899564,0.02252509,0.062216148,0.023160217,0.07203613,0.2372888,0.057978347,0.0
COREY DURDIN,CA,0.0,0.0,0.0,0.0,0.0,0.59223056,0.064265996,0.022856776,0.022506861,0.023249108,0.022266412,0.022390818,0.0,0.0,0.02519952,0.022373462,0.0,0.0,0.022525625,0.022633737,0.023284152,0.02438848,0.022377884,0.029040322,0.032675628
LACHIE WELLER,GC,0.38008308,0.07923161,0.0,0.028155968,0.0265419,0.028733183,0.05716364,0.0589013,0.022364562,0.0,0.0,0.0,0.0,0.0,0.0,0.024301331,0.028229108,0.037004467,0.03881485,0.0,0.04644309,0.04951334,0.031050945,0.027950823,0.025420578
TOM MCDONALD,ME,0.0,0.042823114,0.030773427,0.05047142,0.04010469,0.026988965,0.16652584,0.114212595,0.055204846,0.02948325,0.11202691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10423946,0.032910883,0.030912945,0.04515407,0.0314686,0.022377884,0.031738613
DARCY FORT,BL,0.094305746,0.052173313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042217944,0.027724244,0.05299937,0.058823716,0.07133957,0.070977084,0.07712613,0.0,0.05726996,0.028746605,0.024136404,0.025535155,0.06668585,0.028890386,0.1418819,0.04654226
TOM MITCHELL,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29971325,0.05922359,0.0,0.5767845,0.0,0.026837224,0.0,0.0
LACHIE FOGARTY,CA,0.0,0.022379966,0.022377884,0.02248712,0.02278201,0.030282531,0.026570356,0.03278628,0.022404157,0.0,0.0,0.02741851,0.0,0.024198582,0.45824152,0.041810907,0.024277763,0.022390818,0.022404157,0.028831648,0.022535197,0.023273533,0.022545503,0.04034111,0.0
ALEX DAVIES,GC,0.044786442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74401397,0.039316777,0.07018935,0.023751918,0.03752018
JACK SILVAGNI,CA,0.0,0.09353446,0.024507185,0.05297991,0.031337325,0.15267742,0.12493682,0.107404195,0.0,0.14505433,0.022377884,0.0,0.0,0.08365114,0.05764304,0.03190585,0.023547214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRODIE KEMP,CA,0.0,0.022442972,0.024202868,0.84893906,0.023021724,0.026258765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATHAN BROAD,RI,0.0,0.055368263,0.027030746,0.044109475,0.049362343,0.06559258,0.08598846,0.023960212,0.027855389,0.04222743,0.0246268,0.051222295,0.043718465,0.031784844,0.0,0.025871476,0.032740757,0.031817283,0.04128499,0.101664916,0.02918325,0.0,0.050951276,0.027211221,0.022425592
TOM SPARROW,ME,0.0,0.15082961,0.077477,0.024369726,0.022425592,0.022377884,0.035666764,0.08498035,0.02518034,0.0272675,0.04646269,0.033053454,0.029142343,0.057024457,0.022412242,0.0,0.025778942,0.022425592,0.027425082,0.0,0.024279853,0.03949934,0.022390818,0.07899925,0.029274955
DARCY BYRNE-JONES,PA,0.0,0.022535197,0.14622326,0.031060323,0.022390818,0.0,0.02891192,0.061858498,0.022535197,0.06275385,0.027592063,0.024429733,0.0,0.031696,0.03798892,0.025237674,0.030981857,0.029572176,0.13509062,0.02455773,0.022316052,0.025039269,0.043413695,0.027033942,0.04392557
JACK BUCKLEY,GW,0.033785637,0.030871408,0.0,0.04123489,0.02980982,0.033667568,0.03118176,0.13740209,0.031060912,0.026293676,0.038252074,0.03860433,0.08624297,0.14970388,0.027763698,0.032301646,0.0,0.026651016,0.04084774,0.035940185,0.054883976,0.0,0.0,0.0,0.0
LUKE MCDONALD,NM,0.0,0.037505753,0.0391592,0.032417525,0.027888699,0.022528524,0.023704832,0.02736912,0.022981828,0.023491561,0.027896166,0.027772186,0.0,0.15779953,0.33291775,0.097506315,0.023602447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JACKSON MEAD,PA,0.0,0.023232304,0.39996734,0.022676697,0.025425624,0.04481496,0.03189085,0.03687824,0.022404157,0.026090158,0.029625762,0.022425592,0.0,0.026540643,0.032678995,0.02245843,0.0,0.0,0.0,0.022377884,0.024918828,0.0318584,0.028740043,0.022560203,0.022847347
SAM CLOHESY,GC,0.0,0.036641397,0.0,0.12760662,0.023904124,0.040135562,0.0,0.0,0.0,0.040973347,0.11208548,0.33778968,0.03275435,0.022422394,0.0,0.025839036,0.027065033,0.03375432,0.0293204,0.023400933,0.0,0.0,0.0,0.0,0.0
SETH CAMPBELL,RI,0.0,0.024976233,0.03136614,0.04613608,0.024534553,0.023150617,0.031360447,0.022379966,0.024767373,0.14558318,0.15917921,0.024475396,0.023658842,0.042524107,0.0,0.037429076,0.024387708,0.031430244,0.028333576,0.036810335,0.0,0.024121404,0.022427134,0.030224886,0.05396192
BRENNAN COX,FR,0.0,0.027308851,0.027375687,0.024350977,0.07014345,0.093175426,0.023662858,0.04438386,0.08784912,0.02552896,0.026959058,0.029569574,0.023885334,0.0,0.034525376,0.049843643,0.03815187,0.023545105,0.044434927,0.03510982,0.028365875,0.03776236,0.034351397,0.022889333,0.027900446
JOEL AMARTEY,SY,0.06940602,0.022696191,0.023467967,0.0,0.54739326,0.022377884,0.0,0.0,0.0,0.0,0.033095613,0.0,0.0,0.0,0.0,0.112290174,0.0,0.024237337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM POWELL-PEPPER,PA,0.0,0.022377884,0.22583008,0.025905374,0.02419189,0.04442449,0.055591695,0.07016261,0.03128982,0.023760062,0.09465909,0.022407813,0.0,0.0274128,0.05008614,0.07173303,0.030876175,0.027353872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALEB WINDSOR,ME,0.0,0.028301332,0.0,0.0,0.025595654,0.022504201,0.030687395,0.0742259,0.086907536,0.04317461,0.022633737,0.25164276,0.026031746,0.024654796,0.023906855,0.0,0.0,0.0,0.024032418,0.027386881,0.022390818,0.067888156,0.040217526,0.0,0.0
ELIJAH HOLLANDS,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.028466921,0.56072,0.025175137,0.19023609,0.03534938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOBY BEDFORD,GW,0.07062752,0.034517087,0.0,0.032410316,0.029205346,0.024903916,0.022833766,0.023767838,0.02307715,0.0,0.022502119,0.1064319,0.033979706,0.035009205,0.024712423,0.02555918,0.0,0.041218944,0.024207288,0.029943878,0.028571859,0.024554025,0.106087685,0.039002657,0.033343423
LAITHAM VANDERMEER,WB,0.0,0.33188027,0.02260671,0.025409471,0.022377884,0.0,0.0,0.024894277,0.031561904,0.022439599,0.06854153,0.025223635,0.0,0.022410559,0.026449144,0.02719115,0.022766681,0.03135545,0.025104692,0.022377884,0.02599786,0.030138796,0.027618563,0.0,0.0
DARCY MOORE,CW,0.02973104,0.06447416,0.0938547,0.0,0.087033115,0.030354552,0.024832558,0.0,0.025145471,0.033715915,0.0,0.0,0.051644262,0.032399222,0.0,0.04422739,0.040435333,0.08022147,0.025933208,0.033689782,0.030454302,0.028163005,0.026374256,0.024702698,0.0279466
ANGUS CLARKE,ES,0.03746944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34754515,0.022512216,0.02749089,0.023605173,0.033826187,0.0,0.025834464,0.025852337,0.028118748,0.02506321,0.023021724,0.029507838,0.05177772,0.13296838
SAM WICKS,SY,0.039551493,0.026887096,0.033010475,0.0,0.05315821,0.024817517,0.038829457,0.0,0.045974605,0.023211196,0.1270746,0.023110585,0.0,0.034185987,0.0,0.024935761,0.029364401,0.04307012,0.03512389,0.040193237,0.02837946,0.023907512,0.071930856,0.030847922,0.027522618
KARL WORNER,FR,0.0,0.022422727,0.0,0.03541355,0.026887141,0.14750746,0.031414814,0.039667267,0.023323253,0.024555767,0.024404459,0.05927421,0.025243608,0.0,0.028174397,0.049949188,0.038086124,0.025213428,0.027518706,0.036022346,0.026421206,0.041817296,0.03847594,0.022806276,0.027668556
BILLY FRAMPTON,CW,0.0,0.0,0.0,0.0,0.03513627,0.032391638,0.048906974,0.0549323,0.022457717,0.15495156,0.043121167,0.03724706,0.0313141,0.06020273,0.0,0.035460144,0.0,0.0,0.0,0.0,0.0,0.0,0.023930717,0.04887155,0.19176947
TOM BROWN,RI,0.0,0.02716206,0.024438763,0.030078908,0.024428742,0.04000691,0.03152754,0.023544325,0.040491663,0.04417986,0.025551094,0.029397339,0.02674616,0.03207243,0.0,0.024238385,0.022404157,0.023385588,0.17371432,0.0424501,0.02348841,0.02251015,0.022292983,0.025477115,0.040775597
KAMDYN MCINTOSH,RI,0.0,0.04535795,0.028612671,0.03761585,0.022611989,0.047038555,0.040339824,0.027664742,0.023087393,0.058127496,0.030445594,0.02437988,0.022586623,0.022364562,0.0,0.0507438,0.022364562,0.029949093,0.09095361,0.050065372,0.022276001,0.037495848,0.02957557,0.026578275,0.025256438
JADE GRESHAM,ES,0.0,0.025377722,0.024457078,0.18697959,0.0,0.042962607,0.022645384,0.024148284,0.031812787,0.0,0.0,0.025226433,0.026699876,0.043510664,0.022831947,0.02376379,0.0,0.022499215,0.0,0.042227015,0.022487545,0.12757356,0.047483586,0.027429529,0.022784501
BAILEY BANFIELD,FR,0.0,0.022404157,0.022892768,0.07818754,0.026926056,0.044611495,0.022377884,0.0,0.0,0.0,0.025699455,0.058958746,0.026823835,0.0,0.044768024,0.031269826,0.030153805,0.027784957,0.023963328,0.057164397,0.05234533,0.03650867,0.04394686,0.030923236,0.0940932
LIAM RYAN,WC,0.0,0.0,0.12526129,0.024722757,0.0,0.026759366,0.037303273,0.025282817,0.022438552,0.045246378,0.12263787,0.02766167,0.022918899,0.025105158,0.027717963,0.0,0.02514642,0.027660899,0.0,0.022887146,0.030297482,0.02250042,0.08261556,0.025227588,0.025406992
TOM MCCARTHY,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085437104,0.0,0.11046527,0.03148848,0.03251835,0.025103992,0.033371717,0.07404621,0.32056275,0.049873177,0.0274656
BEN HOBBS,ES,0.0,0.023960825,0.022967273,0.057684187,0.0,0.27268428,0.04320594,0.03406187,0.026486576,0.025231019,0.023500297,0.025328921,0.033221725,0.02240938,0.0,0.023788476,0.0,0.03076049,0.034083404,0.0,0.0,0.024443742,0.022437062,0.03424173,0.0
ASHTON MOIR,CA,0.0,0.0,0.0,0.0,0.022377884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027194783,0.022292638,0.5853789,0.022412242,0.022404157,0.022329343,0.025439594,0.027998857
DAN BUTLER,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6647995,0.0,0.022377884,0.022701105,0.022377884,0.022650652,0.02245088,0.0,0.0,0.0,0.0,0.0,0.0
STEPHEN CONIGLIO,GW,0.02607428,0.1273242,0.0,0.029769562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049096894,0.14302465,0.024289293,0.2369756,0.104994826,0.027451301
JAKE WATERMAN,WC,0.0,0.022511708,0.0,0.0,0.0,0.03588438,0.49267843,0.022515554,0.037786458,0.030259479,0.09515181,0.022929015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREY WAGNER,FR,0.0,0.047423482,0.041126113,0.0,0.023098059,0.0,0.0,0.041372087,0.031635977,0.024784189,0.037409108,0.06198868,0.080245465,0.0,0.038006395,0.047314156,0.02442863,0.12698537,0.05316589,0.023173528,0.0,0.0,0.0,0.023979595,0.023098059
DARCY PARISH,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53280795,0.038240783,0.17739037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REUBEN GINBEY,WC,0.0,0.027834253,0.030186497,0.027870584,0.033979736,0.027712781,0.022634283,0.02401321,0.057416093,0.023419447,0.03714763,0.029080456,0.02528703,0.023930717,0.032814022,0.0,0.024816422,0.033926364,0.033426024,0.035426386,0.047778416,0.04264612,0.033556975,0.04821805,0.02250531
HARVEY THOMAS,GW,0.0,0.0,0.0,0.0,0.0,0.023653952,0.022425592,0.029440498,0.022425592,0.024315264,0.022377884,0.07495979,0.022816766,0.022376174,0.03967874,0.025010627,0.0,0.02871678,0.024017647,0.0,0.0,0.02506321,0.07989835,0.23227866,0.02415896
OSCAR ALLEN,WC,0.0,0.02432688,0.03410495,0.022425592,0.023916494,0.023017175,0.0,0.027317263,0.061092667,0.0,0.12782189,0.0296627,0.32466042,0.02261011,0.022377884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOGAN EVANS,PA,0.0,0.023417398,0.5123495,0.023662798,0.022377884,0.0,0.0,0.0,0.026132526,0.0,0.026491316,0.030998912,0.0,0.0,0.0,0.0,0.027492484,0.0,0.0,0.023150617,0.023201069,0.0,0.0,0.0,0.0
JAMIE CRIPPS,WC,0.0,0.027678167,0.026429936,0.039135925,0.022458335,0.02507586,0.048506305,0.023192268,0.024071863,0.16776446,0.027704827,0.0,0.0,0.02537854,0.026790887,0.0,0.022422727,0.026481984,0.024402704,0.042125154,0.03204002,0.023049142,0.032575466,0.023132693,0.02692884
JORDAN RIDLEY,ES,0.0,0.023260953,0.0,0.13893986,0.0,0.2979963,0.050924744,0.03301999,0.040245928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028678846,0.052662183,0.04636254,0.02304471,0.0,0.0,0.0,0.0
NOAH ANSWERTH,BL,0.044005398,0.039355922,0.054091845,0.0,0.025032176,0.030910207,0.03003527,0.05031853,0.04657531,0.056789808,0.026001723,0.057559732,0.09716619,0.025334213,0.028678779,0.049039222,0.0,0.035307225,0.038880583,0.0,0.0,0.0,0.0,0.0,0.0
TOM BARRASS,HW,0.034021303,0.04923375,0.027575659,0.042260945,0.0,0.031395964,0.026461907,0.027382242,0.06311557,0.0,0.027843725,0.036511164,0.022319157,0.031919662,0.025298733,0.0,0.028036203,0.05192368,0.029713854,0.030428201,0.041306216,0.022340512,0.029386025,0.03220403,0.02435527
JUDD MCVEE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12907468,0.02377999,0.03220731,0.05962522,0.14472666,0.0378235,0.025242388,0.023243506,0.0,0.022954874,0.025739104,0.024603285,0.025622575,0.029542904,0.033831134,0.032837275,0.022364562,0.035014767
FINN MAGINNESS,HW,0.03056506,0.027203888,0.05116055,0.25448388,0.0,0.0239537,0.0,0.0,0.14589208,0.04548684,0.023154123,0.0234329,0.022483755,0.02575323,0.0,0.0,0.0,0.0,0.024260482,0.026766133,0.0,0.0,0.0,0.0,0.0
