Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Daniel Rioli,12403,RI,CA,2,7,1,6,13,0,0,0,4,3,3,0,4,0,1,0,4,8,0,0,1,3,0,86,2024
Maurice Rioli,12935,RI,CA,2,1,1,3,4,1,0,0,5,0,0,0,2,1,1,0,5,2,1,1,4,0,0,73,2024
Jack Ross,12712,RI,CA,2,11,3,6,17,0,0,0,1,2,3,2,3,0,0,0,4,12,0,1,1,0,1,88,2024
Jayden Short,12418,RI,CA,2,16,4,3,19,1,0,0,0,4,6,1,1,1,1,0,7,8,0,0,0,0,0,79,2024
Tim Taranto,12504,RI,CA,2,15,3,6,21,1,2,0,4,1,5,6,4,1,0,0,10,11,1,0,1,0,1,93,2024
Nick Vlastuin,12174,RI,CA,2,17,6,7,24,0,0,0,6,7,0,0,4,4,1,0,9,11,1,0,4,0,0,95,2024
Tylar Young,13043,RI,CA,2,2,0,1,3,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,3,0,0,48,2024
Blake Acres,12276,CA,RI,2,11,6,6,17,0,1,0,3,2,4,2,2,0,1,0,5,13,0,0,1,0,0,86,2024
Jordan Boyd,12965,CA,RI,2,10,4,3,13,0,1,0,3,3,0,0,3,0,0,0,1,11,0,1,2,0,0,80,2024
Jack Carroll,12976,CA,RI,2,8,4,12,20,0,0,0,1,0,6,3,1,0,0,0,7,14,0,0,2,0,0,73,2024
Adam Cerra,12603,CA,RI,2,8,3,7,15,1,0,0,6,0,2,3,1,1,1,0,5,10,0,0,1,0,0,76,2024
Matthew Cottrell,12822,CA,RI,2,7,3,3,10,1,0,0,0,1,3,0,1,0,0,0,3,8,0,1,2,0,0,86,2024
Patrick Cripps,12261,CA,RI,2,8,1,23,31,0,0,0,7,1,5,4,5,2,1,3,21,11,0,0,2,0,0,79,2024
David Cuningham,12476,CA,RI,2,6,2,6,12,0,0,0,3,1,2,1,1,0,1,0,4,9,0,0,0,1,0,78,2024
Charlie Curnow,12421,CA,RI,2,11,7,3,14,2,3,0,2,1,2,0,3,1,2,0,8,7,3,4,2,0,0,90,2024
Tom De Koning,12674,CA,RI,2,8,4,7,15,1,2,28,6,1,5,2,2,3,2,0,5,10,0,1,3,1,0,77,2024
Corey Durdin,12936,CA,RI,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,24,2024
Orazio Fantasia,12302,CA,RI,2,2,2,7,9,0,2,0,1,2,1,0,1,0,1,0,7,2,1,1,1,1,0,54,2024
Lachie Fogarty,12596,CA,RI,2,7,3,4,11,0,0,0,3,0,5,0,2,2,0,0,2,9,0,0,0,0,2,75,2024
George Hewett,12411,CA,RI,2,8,1,12,20,0,0,0,6,0,3,6,4,0,2,0,7,13,0,0,0,0,1,82,2024
Oliver Hollands,13029,CA,RI,2,7,3,1,8,1,0,0,2,0,3,1,0,4,0,0,5,4,0,0,1,0,1,79,2024
Brodie Kemp,12937,CA,RI,2,12,10,5,17,0,0,0,1,3,2,0,4,1,0,0,6,11,2,0,5,1,1,100,2024
Matthew Kennedy,12455,CA,RI,2,8,4,5,13,1,1,0,2,0,2,1,2,0,1,0,5,9,0,1,0,0,0,74,2024
Mitch McGovern,12404,CA,RI,2,19,8,7,26,0,0,0,1,5,4,1,2,0,0,2,8,13,1,0,2,0,1,84,2024
Harry McKay,12566,CA,RI,2,10,6,3,13,3,0,2,7,0,4,2,2,1,0,0,9,4,4,3,2,0,1,93,2024
Nic Newman,12508,CA,RI,2,19,5,5,24,0,0,0,7,3,3,2,5,3,2,0,7,15,0,0,2,0,1,82,2024
Matthew Owies,12839,CA,RI,2,6,1,3,9,2,1,0,4,0,2,0,2,2,0,0,3,6,0,1,0,0,0,73,2024
Adam Saad,12330,CA,RI,2,17,7,7,24,0,0,0,0,4,4,1,3,0,0,0,2,19,0,0,1,3,0,82,2024
Zac Williams,12175,CA,RI,2,13,5,2,15,0,1,0,4,6,2,0,4,2,1,0,4,10,0,0,2,0,0,77,2024
Lewis Young,12559,CA,RI,2,13,9,4,17,0,0,1,0,4,1,0,2,2,2,0,5,11,1,0,6,0,0,95,2024
Joel Amartey,12844,SY,CW,2,6,6,1,7,1,2,0,2,0,0,0,1,0,0,0,3,4,2,3,0,0,0,58,2024
Nick Blakey,12699,SY,CW,2,18,5,1,19,0,0,0,1,7,4,0,2,2,0,0,2,10,0,0,6,0,1,81,2024
Braeden Campbell,12863,SY,CW,2,7,3,2,9,0,0,0,2,2,3,2,4,0,2,0,3,7,0,0,0,0,1,79,2024
Harry Cunningham,12015,SY,CW,2,9,7,9,18,0,0,0,1,2,2,0,2,0,1,0,6,13,0,0,3,0,1,86,2024
Oliver Florent,12497,SY,CW,2,12,3,9,21,0,0,0,3,3,0,1,4,0,2,0,9,10,0,0,2,2,0,88,2024
Robbie Fox,12510,SY,CW,2,7,2,5,12,0,0,0,3,0,2,0,4,2,1,0,5,7,0,1,3,0,0,93,2024
Brodie Grundy,12217,SY,CW,2,5,1,3,8,0,0,22,6,0,2,4,9,4,7,0,7,1,0,0,3,0,1,71,2024
Errol Gulden,12862,SY,CW,2,21,8,9,30,0,1,0,2,2,7,1,3,0,1,1,4,26,0,0,1,0,2,92,2024
Will Hayward,12509,SY,CW,2,6,4,4,10,0,1,0,5,0,2,0,4,1,2,0,3,7,0,0,1,0,0,83,2024
Isaac Heeney,12326,SY,CW,2,15,7,14,29,2,2,0,4,0,6,4,2,1,0,2,13,14,3,4,1,0,2,82,2024
James Jordon,12860,SY,CW,2,8,5,11,19,0,0,0,4,1,2,2,1,1,0,0,5,15,0,0,2,0,0,81,2024
Jake Lloyd,12268,SY,CW,2,9,6,7,16,0,0,0,3,0,2,0,4,0,1,0,5,11,0,0,1,0,0,76,2024
Tom McCartin,12627,SY,CW,2,12,7,3,15,0,0,0,2,4,1,0,2,1,1,0,2,11,1,0,8,0,0,90,2024
Logan McDonald,12861,SY,CW,2,11,8,4,15,4,2,0,1,0,3,0,0,1,0,0,8,8,1,5,1,0,1,80,2024
Justin McInerney,12711,SY,CW,2,9,4,12,21,1,0,0,2,2,4,3,4,1,1,0,8,11,0,1,3,2,0,87,2024
Hayden McLean,12745,SY,CW,2,6,2,6,12,1,0,4,2,0,1,2,3,3,2,0,7,5,0,0,5,0,1,79,2024
Lewis Melican,12526,SY,CW,2,8,5,1,9,0,0,0,4,0,2,0,2,0,0,0,3,6,1,0,6,0,1,75,2024
Tom Papley,12412,SY,CW,2,12,4,5,17,1,1,0,2,0,1,0,1,1,0,0,2,13,0,2,1,0,0,79,2024
Dane Rampe,12140,SY,CW,2,8,2,6,14,0,0,0,0,6,0,1,3,0,1,0,3,10,0,0,4,0,0,84,2024
Matt Roberts,12994,SY,CW,2,10,5,5,15,0,0,0,4,6,1,1,1,0,1,0,2,12,0,0,3,0,0,82,2024
James Rowbottom,12714,SY,CW,2,7,1,9,16,1,1,0,13,1,2,2,0,3,0,0,9,7,0,0,2,1,1,74,2024
Chad Warner,12797,SY,CW,2,15,4,12,27,3,0,0,4,1,4,7,1,0,1,3,11,17,0,2,0,0,0,77,2024
Sam Wicks,12818,SY,CW,2,1,1,1,2,1,0,0,2,0,0,0,2,0,1,0,1,1,0,1,0,0,0,22,2024
Darcy Cameron,12660,CW,SY,2,11,4,6,17,1,0,20,1,1,3,5,5,4,2,0,11,6,1,1,3,0,0,78,2024
Mason Cox,12428,CW,SY,2,5,5,7,12,0,1,18,1,2,1,2,5,3,3,0,7,5,3,1,1,0,0,73,2024
Jack Crisp,12061,CW,SY,2,4,2,11,15,0,0,0,2,2,0,4,3,0,2,0,8,8,0,0,0,0,0,79,2024
Josh Daicos,12573,CW,SY,2,9,2,7,16,1,0,0,0,1,1,1,0,2,0,0,5,11,0,0,0,0,0,86,2024
Nick Daicos,12943,CW,SY,2,17,6,20,37,1,1,0,2,0,6,7,3,2,1,0,15,23,0,0,0,1,1,87,2024
Jordan de Goey,12318,CW,SY,2,11,7,9,20,1,0,0,4,1,4,3,3,1,2,0,6,15,1,0,1,0,2,84,2024
Charlie Dean,13097,CW,SY,2,7,6,5,12,0,0,0,1,2,0,0,2,1,1,0,4,8,1,0,2,0,0,87,2024
Jamie Elliott,12083,CW,SY,2,7,5,4,11,2,0,0,2,0,3,1,2,0,0,0,3,8,0,2,0,0,0,83,2024
Bobby Hill,12744,CW,SY,2,9,4,3,12,1,0,0,1,0,3,0,3,0,0,0,2,9,0,0,1,0,1,79,2024
Will Hoskin-Elliott,12026,CW,SY,2,17,2,2,19,0,0,0,1,4,4,0,4,0,0,0,7,10,0,0,0,0,1,74,2024
Jeremy Howe,11967,CW,SY,2,13,6,1,14,0,1,0,2,5,1,0,2,0,0,0,1,8,0,0,8,0,0,75,2024
Ash Johnson,13013,CW,SY,2,2,1,1,3,0,1,0,1,0,0,0,1,1,0,0,2,2,0,1,1,0,0,51,2024
Patrick Lipinski,12578,CW,SY,2,6,4,12,18,0,0,0,2,0,1,2,2,0,0,0,5,13,0,1,0,0,0,81,2024
Finlay Macrae,12888,CW,SY,2,2,0,6,8,0,0,0,2,1,2,2,0,1,0,0,5,3,0,0,0,0,1,26,2024
Oleg Markov,12459,CW,SY,2,7,5,5,12,0,0,0,3,1,2,0,3,1,2,0,4,9,0,0,0,0,0,78,2024
Brayden Maynard,12371,CW,SY,2,20,6,2,22,0,0,0,5,6,3,0,2,3,0,0,7,16,0,0,7,1,1,91,2024
Beau McCreery,12876,CW,SY,2,6,4,3,9,1,1,0,8,1,2,0,2,1,0,0,2,8,0,1,3,0,0,83,2024
Brody Mihocek,12639,CW,SY,2,4,2,3,7,0,1,0,6,0,1,0,2,1,2,0,4,3,1,1,1,0,0,88,2024
Darcy Moore,12372,CW,SY,2,12,8,4,16,0,0,0,1,7,1,0,4,0,1,0,4,10,0,0,8,0,0,87,2024
Scott Pendlebury,4182,CW,SY,2,14,4,12,26,0,0,0,2,0,2,8,6,3,2,0,15,10,0,0,1,0,0,79,2024
Isaac Quaynor,12740,CW,SY,2,10,5,6,16,0,0,0,2,2,3,0,3,0,1,0,5,12,1,0,0,0,0,89,2024
Lachie Schultz,12700,CW,SY,2,6,3,4,10,2,0,0,2,0,3,0,0,0,0,0,3,7,0,1,2,0,0,81,2024
Steele Sidebottom,11751,CW,SY,2,10,3,6,16,0,0,0,0,0,1,0,4,1,2,0,2,14,0,0,2,2,0,82,2024
Karl Amon,12357,HW,ES,2,14,4,4,18,1,0,0,3,4,2,1,3,0,0,0,4,11,0,0,2,1,0,87,2024
Luke Breust,11954,HW,ES,2,8,6,4,12,0,2,0,1,0,6,0,0,0,0,0,2,10,0,2,0,1,1,72,2024
Mabior Chol,12485,HW,ES,2,8,5,1,9,2,2,5,1,0,1,1,2,1,0,0,3,4,2,5,2,0,1,59,2024
Massimo DAmbrosio,12998,HW,ES,2,15,4,14,29,0,0,0,2,4,1,1,2,1,0,0,13,17,0,0,2,0,0,82,2024
Sam Frost,12119,HW,ES,2,3,3,4,7,0,0,0,3,1,1,0,0,0,0,0,2,5,1,0,7,0,0,97,2024
Jack Ginnivan,12927,HW,ES,2,11,5,6,17,2,0,0,0,0,4,2,2,0,2,0,8,9,0,1,1,0,1,78,2024
Jack Gunston,11845,HW,ES,2,7,6,6,13,1,2,0,1,0,1,0,2,0,0,0,4,10,1,4,1,0,1,85,2024
Blake Hardwick,12469,HW,ES,2,8,3,5,13,0,0,0,2,3,0,0,1,0,0,0,4,9,1,0,6,0,0,88,2024
Jarman Impey,12237,HW,ES,2,14,7,2,16,0,0,0,6,2,3,2,0,0,0,0,3,13,0,0,1,1,0,82,2024
Mitch Lewis,12636,HW,ES,2,7,8,3,10,1,2,1,0,0,2,0,4,0,1,0,4,5,4,3,6,0,0,96,2024
Connor Macdonald,12954,HW,ES,2,13,7,9,22,0,0,0,2,2,5,2,6,1,1,0,6,16,0,1,0,1,0,81,2024
Cam Mackenzie,13031,HW,ES,2,9,1,5,14,0,0,0,0,3,4,2,0,1,0,0,5,9,0,0,0,2,0,79,2024
Finn Maginness,12843,HW,ES,2,2,1,2,4,0,1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,20,2024
Dylan Moore,12710,HW,ES,2,11,7,6,17,3,0,0,4,1,3,0,1,2,1,0,6,10,0,2,1,0,0,78,2024
Conor Nash,12670,HW,ES,2,11,5,8,19,0,1,1,5,1,3,2,3,0,1,0,7,11,0,0,0,0,1,80,2024
Jai Newcombe,12915,HW,ES,2,10,4,11,21,0,0,0,1,2,3,2,5,3,3,0,9,13,0,0,0,0,0,83,2024
Ned Reeves,12906,HW,ES,2,5,1,3,8,0,0,28,2,1,0,3,6,0,3,0,5,3,0,0,2,0,0,81,2024
Jack Scrimshaw,12565,HW,ES,2,4,1,5,9,0,0,0,2,1,1,0,0,0,0,0,2,6,1,0,3,0,0,70,2024
James Sicily,12332,HW,ES,2,6,2,5,11,0,0,0,0,3,0,0,3,2,2,0,5,5,0,0,5,0,0,94,2024
Josh Ward,12955,HW,ES,2,5,5,12,17,0,0,0,2,1,2,2,3,0,0,0,4,13,0,0,0,1,1,79,2024
Nick Watson,13105,HW,ES,2,5,2,0,5,0,3,0,2,0,1,0,0,0,0,0,0,5,0,1,0,0,0,73,2024
Josh Weddle,13057,HW,ES,2,11,6,9,20,0,1,0,2,0,6,0,1,0,1,0,5,16,2,0,2,2,2,81,2024
James Worpel,12619,HW,ES,2,14,2,14,28,1,0,0,3,4,7,10,7,0,3,1,19,10,0,0,1,0,1,73,2024
Jye Caldwell,12755,ES,HW,2,4,1,9,13,1,0,0,7,0,3,3,3,3,3,0,7,5,0,0,0,0,1,74,2024
Nik Cox,12852,ES,HW,2,8,5,4,12,0,0,0,5,2,1,0,3,1,2,0,2,10,1,0,2,0,1,91,2024
Sam Durham,12925,ES,HW,2,8,2,8,16,1,1,0,3,2,4,5,1,2,0,0,8,9,0,0,0,0,1,75,2024
Xavier Duursma,12696,ES,HW,2,4,5,8,12,0,0,0,1,2,0,0,1,0,0,0,5,8,0,0,0,0,0,81,2024
Todd Goldstein,11686,ES,HW,2,4,1,5,9,0,0,41,2,0,3,1,1,1,0,0,3,6,0,1,2,0,1,85,2024
Jade Gresham,12415,ES,HW,2,8,2,4,12,1,0,0,1,0,6,1,1,0,0,0,5,6,0,0,0,0,1,74,2024
Matt Guelfi,12612,ES,HW,2,8,3,4,12,2,0,0,1,0,1,1,6,1,1,0,6,4,1,2,0,0,4,83,2024
Dyson Heppell,11896,ES,HW,2,10,4,11,21,0,0,0,1,3,0,1,0,1,0,0,9,11,1,0,1,0,0,93,2024
Harry Jones,12853,ES,HW,2,1,1,3,4,0,0,0,2,0,0,0,3,0,1,0,1,3,0,0,2,0,0,61,2024
Jake Kelly,12335,ES,HW,2,11,6,4,15,0,0,0,0,2,0,0,2,1,0,0,5,12,1,0,3,0,0,91,2024
Kyle Langford,12349,ES,HW,2,6,5,1,7,3,0,0,1,0,2,0,0,0,0,0,5,3,3,2,2,0,0,100,2024
Nic Martin,12945,ES,HW,2,16,6,9,25,0,1,0,2,6,4,0,4,0,0,0,4,18,0,0,1,0,0,92,2024
Andrew McGrath,12491,ES,HW,2,19,5,14,33,0,0,0,2,9,4,1,3,1,0,2,3,22,0,0,6,5,1,85,2024
Ben McKay,12580,ES,HW,2,5,5,5,10,0,0,0,3,1,0,0,2,0,1,0,5,5,3,0,6,0,0,100,2024
Jye Menzie,13017,ES,HW,2,6,3,4,10,1,0,0,1,0,0,1,0,0,0,0,4,7,0,1,2,0,0,63,2024
Zach Merrett,12241,ES,HW,2,18,8,13,31,0,0,0,5,4,4,6,2,1,0,0,9,21,0,1,1,1,0,87,2024
Archie Perkins,12879,ES,HW,2,14,4,10,24,2,0,0,12,3,5,8,5,2,2,3,9,13,0,1,0,2,2,79,2024
Mason Redman,12437,ES,HW,2,18,4,4,22,0,1,0,0,4,0,1,2,3,1,0,4,14,0,0,2,3,0,80,2024
Zach Reid,12889,ES,HW,2,1,2,2,3,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,33,2024
Will Setterfield,12567,ES,HW,2,15,6,9,24,0,1,0,8,4,7,7,1,1,0,0,11,14,0,0,0,0,0,79,2024
Jake Stringer,12167,ES,HW,2,9,6,2,11,4,1,0,2,0,3,0,2,0,0,0,1,9,0,4,1,0,1,80,2024
Elijah Tsatas,13087,ES,HW,2,7,4,5,12,0,0,0,0,2,3,4,0,0,0,0,7,5,1,0,0,0,1,40,2024
Peter Wright,12366,ES,HW,2,5,4,3,8,2,0,3,1,1,1,0,2,0,0,0,3,7,0,2,4,0,1,75,2024
Callum Coleman-Jones,12730,NM,GW,2,2,3,4,6,0,0,4,0,0,0,0,0,2,0,0,3,5,1,0,0,0,0,55,2024
Aidan Corr,12181,NM,GW,2,5,2,1,6,0,0,0,4,2,0,1,4,1,2,0,1,3,0,0,9,0,0,74,2024
Paul Curtis,12975,NM,GW,2,4,3,5,9,2,1,0,1,0,0,0,2,0,1,0,5,4,1,2,2,0,3,81,2024
Luke Davies-Uniacke,12590,NM,GW,2,12,1,17,29,0,0,0,6,2,5,8,0,1,0,0,11,16,0,0,1,0,2,88,2024
Kallan Dawson,13018,NM,GW,2,10,7,5,15,0,0,0,0,3,2,0,2,0,1,0,4,10,0,0,4,0,1,80,2024
Zane Duursma,13106,NM,GW,2,5,3,5,10,2,1,0,1,0,0,1,0,1,0,0,7,3,2,1,2,0,0,83,2024
Zac Fisher,12520,NM,GW,2,17,4,4,21,0,0,0,0,6,3,0,7,0,1,0,6,10,0,0,0,0,0,84,2024
Eddie Ford,12922,NM,GW,2,5,5,5,10,1,0,0,2,0,0,0,4,0,0,0,6,4,1,2,2,0,0,80,2024
Josh Goater,13025,NM,GW,2,7,2,3,10,0,0,0,1,4,0,0,3,1,2,0,3,7,0,0,4,0,0,73,2024
Nick Larkey,12563,NM,GW,2,6,1,3,9,3,1,1,2,0,2,0,3,3,1,0,4,5,0,1,2,0,0,94,2024
Charlie Lazzaro,12865,NM,GW,2,8,2,5,13,0,0,0,3,0,3,0,2,0,0,0,2,10,0,0,0,0,1,81,2024
Colby McKercher,13107,NM,GW,2,18,8,4,22,0,0,0,2,3,1,0,0,0,0,0,3,17,0,0,1,0,0,77,2024
Toby Pink,13108,NM,GW,2,6,3,4,10,0,0,0,0,0,1,0,2,0,1,0,2,8,0,0,8,0,0,85,2024
Tom Powell,12866,NM,GW,2,10,4,16,26,0,0,0,1,1,4,6,2,0,0,0,11,15,0,0,1,0,1,76,2024
Bailey Scott,12701,NM,GW,2,15,6,8,23,0,0,0,0,4,2,0,0,1,0,0,3,13,0,0,3,0,0,82,2024
Harry Sheezel,13034,NM,GW,2,23,9,9,32,0,0,0,1,11,4,1,0,2,0,0,5,22,0,0,0,1,0,80,2024
Liam Shiels,11760,NM,GW,2,2,3,2,4,1,0,0,1,0,2,1,4,0,1,0,1,3,0,1,0,0,0,31,2024
Dylan Stephens,12796,NM,GW,2,11,2,3,14,0,0,0,4,1,2,1,1,2,0,0,4,10,0,0,1,0,1,83,2024
Jaidyn Stephenson,12587,NM,GW,2,8,4,2,10,2,0,0,2,0,3,1,0,0,0,0,1,8,0,1,0,0,1,89,2024
Darcy Tucker,12426,NM,GW,2,7,5,4,11,0,0,0,2,4,2,1,1,0,1,0,2,10,0,0,2,0,0,83,2024
George Wardlaw,13064,NM,GW,2,10,5,7,17,0,0,0,3,1,5,2,5,1,2,0,7,12,0,0,0,0,1,72,2024
Tristan Xerri,12788,NM,GW,2,5,5,13,18,1,0,19,9,0,2,8,0,4,0,0,14,4,2,1,1,0,0,83,2024
Cameron Zurhaar,12557,NM,GW,2,9,2,8,17,1,1,0,2,1,3,1,2,3,1,0,8,10,0,0,1,0,0,87,2024
Lachie Ash,12782,GW,NM,2,15,4,4,19,0,0,0,1,4,3,1,8,1,2,0,6,14,0,0,3,0,0,83,2024
Toby Bedford,12772,GW,NM,2,3,2,2,5,1,1,0,0,0,0,1,1,1,1,0,6,2,0,2,2,0,0,78,2024
Kieren Briggs,12904,GW,NM,2,5,1,4,9,0,0,20,3,2,2,4,6,0,4,0,5,4,0,0,1,0,0,69,2024
Callum Brown,12910,GW,NM,2,7,5,8,15,2,1,0,2,0,1,0,2,1,2,0,8,8,3,1,1,0,0,85,2024
Jack Buckley,12846,GW,NM,2,11,9,6,17,0,0,0,2,3,1,0,1,2,1,0,9,9,3,0,7,0,0,89,2024
Aaron Cadman,13054,GW,NM,2,5,3,3,8,2,1,1,3,2,0,0,0,0,0,0,5,3,1,3,1,0,0,73,2024
Finn Callaghan,12969,GW,NM,2,12,5,12,24,0,0,0,3,0,6,0,7,0,2,0,7,17,0,0,0,1,0,78,2024
Stephen Coniglio,12028,GW,NM,2,12,3,18,30,0,0,0,5,2,5,4,1,1,0,0,9,21,0,1,0,2,2,81,2024
Brent Daniels,12656,GW,NM,2,15,7,7,22,0,2,0,0,0,3,3,1,1,1,0,5,20,0,3,1,0,2,81,2024
Toby Greene,12025,GW,NM,2,13,9,8,21,0,4,0,1,1,5,1,4,0,1,0,6,15,1,2,1,0,1,89,2024
Tom Green,12770,GW,NM,2,13,5,24,37,1,1,0,9,2,2,6,4,0,0,2,16,21,0,0,0,1,0,83,2024
Nick Haynes,12091,GW,NM,2,3,2,3,6,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,29,2024
Harry Himmelberg,12462,GW,NM,2,10,6,6,16,0,0,0,2,4,5,0,6,0,2,0,5,9,1,0,4,2,1,84,2024
Jesse Hogan,12321,GW,NM,2,15,8,3,18,6,2,0,1,0,2,0,1,4,0,3,11,6,5,7,0,0,3,84,2024
Connor Idun,12750,GW,NM,2,10,6,9,19,0,1,0,0,4,2,0,0,0,0,0,5,14,1,0,6,0,0,93,2024
Josh Kelly,12255,GW,NM,2,12,4,12,24,2,1,0,4,0,5,2,0,1,0,1,6,18,0,1,0,0,0,87,2024
Xavier OHalloran,12821,GW,NM,2,9,3,7,16,0,0,0,3,1,5,2,5,0,2,0,3,15,0,0,0,0,0,55,2024
Harry Perryman,12536,GW,NM,2,10,4,5,15,0,0,0,1,3,2,0,2,0,0,0,4,10,0,0,0,0,1,77,2024
Jake Riccardi,12834,GW,NM,2,16,10,3,19,3,2,1,0,0,4,0,3,0,1,0,4,14,2,4,1,0,3,74,2024
Sam Taylor,12644,GW,NM,2,6,7,7,13,0,0,0,1,1,1,0,2,1,2,0,11,2,5,0,6,0,0,94,2024
Harvey Thomas,13101,GW,NM,2,4,1,5,9,0,1,0,2,0,1,0,0,1,0,0,4,5,0,0,0,0,1,77,2024
Jacob Wehr,12991,GW,NM,2,10,5,4,14,0,1,0,0,2,2,0,3,0,0,0,3,11,0,1,1,0,0,77,2024
Lachie Whitfield,12143,GW,NM,2,13,8,16,29,0,0,0,2,2,3,2,3,0,1,0,6,23,0,0,2,3,0,79,2024
Sam Berry,12849,AD,GC,2,9,1,4,13,1,0,0,4,2,2,4,3,4,1,0,11,2,0,0,0,0,0,71,2024
James Borlase,13086,AD,GC,2,7,2,5,12,0,0,0,1,2,0,0,1,2,1,0,6,7,0,0,10,0,0,95,2024
Chris Burgess,12705,AD,GC,2,3,1,6,9,0,0,5,1,0,0,0,2,0,0,0,6,3,0,1,1,0,0,81,2024
Jordon Butts,12829,AD,GC,2,5,1,5,10,0,0,0,1,3,0,0,1,0,0,0,3,5,0,0,7,0,0,70,2024
Matt Crouch,12258,AD,GC,2,13,3,20,33,0,0,0,6,1,3,7,6,1,0,0,16,16,0,0,2,0,1,73,2024
Jordan Dawson,12516,AD,GC,2,18,2,8,26,0,0,0,6,0,4,5,9,1,4,0,12,11,0,0,1,0,0,86,2024
Darcy Fogarty,12584,AD,GC,2,5,2,4,9,0,0,0,2,1,2,1,2,0,1,0,6,3,0,0,3,0,0,90,2024
Lachlan Gollant,12939,AD,GC,2,1,1,2,3,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,46,2024
Mitch Hinge,12727,AD,GC,2,14,4,5,19,0,0,0,3,4,6,1,0,0,0,0,6,10,0,0,5,0,0,80,2024
Chayce Jones,12691,AD,GC,2,8,1,7,15,0,0,0,2,2,3,0,5,0,2,0,4,9,0,0,0,0,0,84,2024
Ben Keays,12434,AD,GC,2,8,2,1,9,2,0,0,4,0,6,0,2,1,1,0,5,5,0,0,2,0,0,82,2024
Rory Laird,12165,AD,GC,2,12,2,18,30,0,2,0,10,1,1,6,2,2,1,0,14,14,1,0,1,0,0,74,2024
Max Michalanney,13027,AD,GC,2,13,5,3,16,0,0,0,6,5,1,0,4,2,0,0,5,10,2,0,1,0,0,90,2024
Wayne Milera,12405,AD,GC,2,12,5,7,19,0,0,0,3,5,1,3,2,0,1,0,7,12,0,0,1,0,0,80,2024
Lachlan Murphy,12585,AD,GC,2,7,1,4,11,0,0,0,2,1,2,3,3,4,1,0,8,3,0,0,1,0,0,76,2024
Reilly OBrien,12473,AD,GC,2,9,1,1,10,0,0,45,3,0,3,4,2,0,1,0,4,0,1,0,8,0,0,89,2024
Luke Pedlar,12921,AD,GC,2,7,2,1,8,0,1,0,1,0,3,1,1,0,1,0,7,1,1,1,2,0,3,64,2024
Josh Rachele,12953,AD,GC,2,10,2,7,17,3,0,0,3,0,1,1,3,1,1,0,9,7,0,1,2,0,0,76,2024
Izak Rankine,12798,AD,GC,2,11,1,8,19,2,0,0,6,1,7,4,7,0,1,0,12,8,0,1,2,1,0,94,2024
Lachlan Sholl,12814,AD,GC,2,15,6,6,21,0,0,0,2,1,3,1,4,0,2,0,6,14,0,0,3,0,0,93,2024
Brodie Smith,11891,AD,GC,2,16,2,4,20,0,0,0,4,4,3,1,3,1,0,0,4,11,0,0,2,0,0,75,2024
Jake Soligo,12952,AD,GC,2,7,0,1,8,0,0,0,0,2,2,0,2,2,1,0,5,4,0,0,1,0,0,38,2024
Josh Worrell,12912,AD,GC,2,10,3,12,22,0,0,0,2,7,1,1,1,3,0,0,9,10,0,0,6,0,0,95,2024
Ben Ainsworth,12498,GC,AD,2,14,5,8,22,2,1,0,2,2,2,2,2,0,1,0,5,14,0,2,1,0,0,86,2024
Noah Anderson,12767,GC,AD,2,20,3,15,35,1,0,0,5,3,8,8,8,1,0,0,12,23,0,0,4,1,1,87,2024
Charlie Ballard,12625,GC,AD,2,13,3,6,19,0,0,0,0,4,0,0,3,2,0,1,9,5,1,0,10,0,0,100,2024
Tom Berry,12780,GC,AD,2,10,3,7,17,1,0,0,7,2,1,0,2,3,2,0,9,8,0,0,3,0,0,72,2024
Connor Budarick,12769,GC,AD,2,4,0,3,7,0,0,0,3,0,0,0,5,1,2,0,2,3,0,0,5,0,0,86,2024
Levi Casboult,12114,GC,AD,2,7,4,3,10,0,0,1,1,0,3,1,2,2,0,0,4,5,0,0,2,0,0,77,2024
Sam Collins,12444,GC,AD,2,7,2,4,11,0,0,0,2,6,1,0,0,1,0,0,6,6,0,0,11,0,0,98,2024
Brandon Ellis,12034,GC,AD,2,9,3,6,15,0,1,0,2,0,4,1,4,0,1,0,7,9,0,0,1,0,0,69,2024
Brayden Fiorini,12481,GC,AD,2,15,8,9,24,0,0,0,3,1,3,1,1,1,0,0,6,18,0,0,1,0,1,86,2024
Sam Flanders,12824,GC,AD,2,21,4,14,35,0,0,0,4,0,6,3,5,0,0,0,11,24,0,0,1,0,0,77,2024
Nick Holman,12307,GC,AD,2,7,1,2,9,0,1,0,4,1,3,1,5,0,4,0,6,2,0,0,0,0,0,73,2024
