Player,ID,Team,Opponent,Round,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Brownlow,Contested Possessions,Uncontested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Goal Assists,% Time Played,Year
Cam Rayner,12592,BL,GC,16,9,6,3,12,3,1,0,4,0,4,1,3,1,2,2,5,9,1,2,4,0,1,87,2020
Daniel Rich,11725,BL,GC,16,18,6,4,22,0,0,0,1,6,1,0,2,2,0,0,6,11,1,0,1,0,0,81,2020
Mitch Robinson,11710,BL,GC,16,11,8,6,17,1,0,0,2,1,4,3,4,0,1,1,5,11,0,0,2,0,0,86,2020
Archie Smith,12472,BL,GC,16,1,1,7,8,0,0,8,0,0,0,2,4,0,2,0,4,4,0,0,3,0,1,66,2020
Brandon Starcevich,12668,BL,GC,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,2020
Dayne Zorko,12076,BL,GC,16,20,9,5,25,2,1,0,4,6,1,4,2,1,1,0,6,16,0,2,2,0,1,92,2020
Ben Ainsworth,12498,GC,BL,16,10,3,8,18,1,0,0,2,0,6,1,2,1,0,0,5,13,0,0,0,0,1,82,2020
Noah Anderson,12767,GC,BL,16,8,3,13,21,0,0,0,2,0,4,4,3,1,0,0,12,6,0,0,0,0,0,87,2020
Charlie Ballard,12625,GC,BL,16,4,1,5,9,0,0,0,0,3,0,0,2,2,0,0,3,6,0,0,4,0,0,88,2020
Jack Bowes,12499,GC,BL,16,8,1,6,14,0,0,0,0,5,0,0,2,0,0,0,2,8,0,0,4,0,0,78,2020
Connor Budarick,12769,GC,BL,16,2,0,4,6,0,0,0,0,1,1,0,2,2,0,0,3,4,0,0,4,0,0,82,2020
Sam Collins,12444,GC,BL,16,5,4,6,11,0,0,0,0,2,0,0,1,1,0,0,7,5,2,0,3,0,0,97,2020
Josh Corbett,12719,GC,BL,16,7,4,4,11,2,1,0,0,0,1,0,1,3,1,0,8,3,3,1,0,0,0,69,2020
Sam Day,11947,GC,BL,16,4,4,6,10,0,0,1,1,0,0,0,6,0,0,0,5,5,1,0,1,0,0,78,2020
Brandon Ellis,12034,GC,BL,16,18,6,7,25,0,0,0,1,3,8,2,2,0,0,0,7,16,0,0,3,0,1,93,2020
Sam Flanders,12824,GC,BL,16,4,1,3,7,0,0,0,2,1,2,0,4,1,1,0,4,3,0,0,1,0,0,66,2020
Caleb Graham,12754,GC,BL,16,5,4,4,9,0,0,0,0,2,0,0,2,0,1,0,1,8,1,0,5,0,0,77,2020
Hugh Greenwood,12533,GC,BL,16,11,2,14,25,0,0,0,4,2,1,5,3,0,0,0,18,7,1,0,0,0,0,76,2020
Ben King,12728,GC,BL,16,6,3,0,6,2,0,0,1,1,0,0,1,1,0,0,3,3,2,3,1,0,0,98,2020
Jack Lukosius,12704,GC,BL,16,16,2,3,19,0,0,0,0,5,3,0,9,0,2,0,5,11,0,0,0,0,0,82,2020
Darcy Macpherson,12438,GC,BL,16,7,1,9,16,0,0,0,8,0,2,1,3,2,0,0,8,8,0,0,1,0,0,73,2020
Touk Miller,12331,GC,BL,16,7,1,7,14,0,0,0,4,0,1,2,3,3,1,0,7,7,0,0,0,0,0,91,2020
Wil Powell,12652,GC,BL,16,7,4,7,14,0,0,0,1,3,2,1,5,2,1,0,9,6,1,0,3,0,0,83,2020
Izak Rankine,12798,GC,BL,16,8,0,6,14,0,1,0,2,0,4,2,1,1,1,0,5,7,0,0,2,0,0,87,2020
Alex Sexton,12080,GC,BL,16,3,2,2,5,0,0,0,2,1,0,0,2,0,0,0,2,3,0,0,0,0,1,79,2020
David Swallow,11919,GC,BL,16,9,2,6,15,0,1,0,3,2,2,3,2,0,0,0,4,11,0,1,1,0,0,69,2020
Lachie Weller,12385,GC,BL,16,8,4,8,16,1,0,0,3,4,1,0,4,1,2,0,1,12,0,0,0,2,0,79,2020
Jarrod Witts,12177,GC,BL,16,4,1,2,6,0,0,32,0,0,4,3,2,0,2,0,4,2,0,0,3,0,0,84,2020
Josh Battle,12558,SK,WC,17,5,3,1,6,0,0,0,3,2,1,0,2,1,1,0,2,4,0,0,2,0,0,75,2020
Jack Billings,12249,SK,WC,17,11,2,7,18,0,0,0,2,0,3,2,5,1,1,0,3,15,0,0,4,0,0,90,2020
Dan Butler,12490,SK,WC,17,8,0,1,9,1,1,0,3,0,0,1,3,0,1,0,2,2,0,0,1,0,0,85,2020
Hunter Clark,12591,SK,WC,17,10,4,14,24,0,0,0,3,1,4,5,0,0,0,0,12,12,0,0,0,0,0,84,2020
Nick Coffield,12608,SK,WC,17,9,3,6,15,0,0,0,0,3,0,0,4,2,2,0,3,10,0,0,3,0,0,83,2020
Jarryn Geary,11630,SK,WC,17,10,3,3,13,0,0,0,2,2,2,4,2,0,1,0,6,7,1,0,6,0,0,80,2020
Bradley Hill,12060,SK,WC,17,11,5,3,14,0,1,0,2,3,1,1,1,0,1,0,2,12,0,0,1,0,1,75,2020
Nick Hind,12734,SK,WC,17,4,0,3,7,0,1,0,4,0,2,2,1,0,1,0,4,2,0,0,3,0,0,64,2020
Dougal Howard,12420,SK,WC,17,10,4,4,14,0,0,0,1,4,0,0,1,2,0,0,4,6,0,0,11,0,0,100,2020
Zak Jones,12288,SK,WC,17,7,1,8,15,0,3,0,2,0,4,1,4,3,1,0,10,5,0,1,0,1,0,84,2020
Dean Kent,12184,SK,WC,17,0,0,2,2,0,0,0,2,0,0,0,3,1,0,0,4,0,0,0,2,0,0,71,2020
Max King,12773,SK,WC,17,6,2,3,9,0,4,2,0,0,1,0,2,0,0,0,6,3,1,1,0,0,0,86,2020
Ben Long,12521,SK,WC,17,1,0,8,9,0,0,0,2,1,1,1,1,0,1,0,5,5,0,0,4,1,0,82,2020
Jack Lonie,12324,SK,WC,17,4,0,7,11,1,0,0,5,0,2,0,2,0,0,0,6,4,0,0,2,0,0,85,2020
Rowan Marshall,12564,SK,WC,17,7,1,4,11,1,0,11,2,0,2,3,5,1,2,0,7,2,0,0,3,0,0,82,2020
Tim Membrey,12300,SK,WC,17,8,4,3,11,1,0,1,3,0,5,0,1,0,0,0,7,5,1,0,1,0,0,91,2020
Ben Paton,12671,SK,WC,17,12,4,0,12,0,0,0,1,6,2,0,3,1,1,0,5,8,0,0,4,0,0,83,2020
Sebastian Ross,12132,SK,WC,17,6,0,12,18,1,0,0,6,0,1,5,6,0,1,0,10,8,0,0,1,0,0,77,2020
Paddy Ryder,4144,SK,WC,17,10,4,3,13,1,1,22,4,0,5,3,2,2,0,0,6,6,0,2,5,0,0,78,2020
Jack Sinclair,12325,SK,WC,17,12,1,7,19,0,0,0,3,3,3,4,2,0,0,0,7,11,0,0,0,1,0,70,2020
Jack Steele,12368,SK,WC,17,16,3,10,26,0,0,0,6,1,5,8,5,1,0,0,10,13,1,1,0,0,1,85,2020
Callum Wilkie,12703,SK,WC,17,7,3,2,9,0,0,0,2,3,0,0,2,1,1,0,2,6,0,0,6,0,0,88,2020
Brayden Ainsworth,12628,WC,SK,17,3,1,3,6,0,0,0,3,0,1,1,3,0,3,0,4,5,0,0,3,0,0,82,2020
Oscar Allen,12655,WC,SK,17,4,2,1,5,2,0,3,4,0,0,1,2,1,2,0,5,1,2,1,5,0,0,71,2020
Tom Barrass,12383,WC,SK,17,9,7,6,15,0,0,0,0,6,0,0,0,1,0,0,10,6,1,0,16,0,0,96,2020
Jarrod Brander,12646,WC,SK,17,6,2,2,8,0,0,0,0,0,2,0,2,2,0,0,4,4,0,0,1,0,1,84,2020
Hamish Brayshaw,12845,WC,SK,17,3,1,2,5,0,1,0,1,0,1,0,0,1,0,0,1,3,0,1,0,0,0,58,2020
Tom Cole,12446,WC,SK,17,6,2,2,8,1,0,0,4,1,1,2,4,2,2,0,4,5,0,0,1,0,0,85,2020
Jack Darling,11905,WC,SK,17,7,6,3,10,2,1,0,2,0,0,0,1,0,1,0,7,4,4,3,3,0,2,100,2020
Liam Duggan,12334,WC,SK,17,11,2,4,15,0,1,0,6,3,5,2,2,0,1,0,4,10,0,0,1,0,1,86,2020
Andrew Gaff,11904,WC,SK,17,15,3,18,33,1,1,0,4,1,3,2,6,0,1,1,13,19,0,1,3,0,1,100,2020
Shannon Hurn,4162,WC,SK,17,17,3,0,17,0,0,0,1,9,1,0,1,0,0,0,3,3,1,0,3,0,0,83,2020
Tim Kelly,12595,WC,SK,17,20,6,10,30,1,2,0,4,5,4,9,3,0,1,3,15,16,1,0,3,0,2,87,2020
Josh Kennedy,4169,WC,SK,17,8,4,1,9,1,1,0,0,0,1,0,5,2,3,0,4,5,0,1,1,0,0,95,2020
Jeremy McGovern,12273,WC,SK,17,7,5,1,8,0,0,0,1,3,1,1,0,2,0,0,5,3,2,0,2,0,0,35,2020
Nic Naitanui,11768,WC,SK,17,12,2,6,18,0,0,33,3,1,7,9,5,1,2,2,16,2,1,0,5,0,0,80,2020
Jackson Nelson,12328,WC,SK,17,11,4,4,15,0,0,0,1,3,1,0,1,0,0,0,3,10,0,0,2,0,0,85,2020
Xavier ONeill,12832,WC,SK,17,3,1,3,6,0,0,0,0,1,1,0,2,1,0,0,5,3,0,0,2,0,0,55,2020
Jack Petruccelle,12623,WC,SK,17,7,2,4,11,0,1,0,2,0,4,2,3,1,0,0,6,5,0,1,0,0,0,78,2020
Josh Rotham,12709,WC,SK,17,5,2,4,9,0,0,0,1,1,1,0,4,0,0,0,1,9,0,0,3,0,0,78,2020
Liam Ryan,12600,WC,SK,17,10,4,6,16,1,1,0,4,0,4,1,0,0,0,0,8,7,2,3,2,0,0,96,2020
Will Schofield,11605,WC,SK,17,2,1,2,4,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0,8,0,0,98,2020
Brad Sheppard,11843,WC,SK,17,7,2,4,11,0,0,0,1,2,1,0,0,0,0,0,2,8,0,0,6,0,0,87,2020
Jake Waterman,12601,WC,SK,17,7,7,4,11,0,0,0,1,1,0,0,1,1,0,0,3,8,1,0,0,0,0,82,2020
Jake Aarts,12790,RI,GE,17,4,3,3,7,0,0,0,3,0,0,0,2,1,1,0,3,4,0,2,0,0,0,82,2020
Liam Baker,12661,RI,GE,17,7,3,10,17,0,0,0,1,3,0,0,4,0,1,0,5,12,0,0,2,0,0,83,2020
Noah Balta,12686,RI,GE,17,6,2,2,8,0,0,0,0,3,1,0,1,0,0,0,3,4,0,0,1,0,0,100,2020
Shai Bolton,12535,RI,GE,17,10,5,8,18,0,1,0,6,1,3,4,7,1,5,3,11,10,0,0,2,4,1,89,2020
Jason Castagna,12431,RI,GE,17,6,4,5,11,1,2,0,3,0,2,0,0,0,0,0,0,11,0,2,0,0,0,89,2020
Trent Cotchin,11666,RI,GE,17,10,2,5,15,0,1,0,3,1,1,3,3,1,0,0,6,9,0,1,3,0,0,76,2020
Jack Graham,12576,RI,GE,17,8,2,7,15,0,0,0,3,1,3,3,1,1,0,0,3,12,0,0,2,0,1,90,2020
Dylan Grimes,11879,RI,GE,17,8,6,8,16,0,0,0,0,3,0,0,3,0,1,0,9,6,4,0,4,0,0,85,2020
Bachar Houli,11566,RI,GE,17,6,1,4,10,0,1,0,2,3,1,0,0,0,0,0,2,6,0,1,3,1,0,76,2020
Kane Lambert,12333,RI,GE,17,6,1,6,12,0,0,0,2,1,4,2,4,0,2,0,7,5,0,0,2,0,1,89,2020
Tom Lynch,11948,RI,GE,17,6,3,3,9,1,2,0,3,0,1,0,3,2,0,0,5,6,1,2,2,0,0,62,2020
Oleg Markov,12459,RI,GE,17,3,2,8,11,0,0,0,1,0,1,0,1,1,1,0,4,7,0,0,1,1,0,81,2020
Dustin Martin,11794,RI,GE,17,13,4,6,19,0,3,0,3,0,8,3,5,1,1,1,9,8,2,1,1,0,1,89,2020
Kamdyn McIntosh,12317,RI,GE,17,11,3,2,13,0,0,0,1,1,6,0,0,1,0,0,4,9,0,0,2,3,0,82,2020
Toby Nankervis,12374,RI,GE,17,10,6,2,12,0,0,16,4,2,2,0,3,1,2,0,4,7,1,0,2,0,0,77,2020
Marlion Pickett,12761,RI,GE,17,5,1,5,10,0,1,0,3,1,1,0,2,0,0,0,8,4,0,1,3,0,0,91,2020
Jack Riewoldt,11576,RI,GE,17,7,6,3,10,4,0,0,0,1,2,1,2,0,1,2,4,6,2,4,3,0,0,100,2020
Daniel Rioli,12403,RI,GE,17,11,5,3,14,1,1,0,2,0,2,0,0,1,0,0,4,10,0,0,0,0,0,84,2020
Jack Ross,12712,RI,GE,17,7,3,6,13,0,0,0,4,3,2,0,2,0,0,0,5,10,0,0,1,0,1,71,2020
Jayden Short,12418,RI,GE,17,10,3,6,16,0,1,0,1,8,2,0,1,0,0,0,1,11,0,0,1,6,0,81,2020
Ivan Soldo,12529,RI,GE,17,2,1,0,2,0,0,7,2,0,0,0,2,0,2,0,1,1,0,0,2,0,0,24,2020
Nick Vlastuin,12174,RI,GE,17,10,7,5,15,0,0,0,2,4,0,0,1,0,0,0,5,9,1,0,1,2,0,100,2020
Tom Atkins,12690,GE,RI,17,5,3,11,16,0,0,0,8,1,0,1,1,0,0,0,8,8,0,0,1,0,0,75,2020
Jed Bews,12278,GE,RI,17,5,5,3,8,0,1,0,1,0,1,3,0,2,0,0,3,5,0,0,1,0,0,75,2020
Mark Blicavs,12153,GE,RI,17,9,7,9,18,0,0,12,5,1,2,2,2,2,2,0,9,9,3,0,5,0,0,84,2020
Brad Close,12806,GE,RI,17,2,1,1,3,1,0,0,2,0,0,0,1,0,0,0,1,2,0,0,1,0,0,69,2020
Luke Dahlhaus,11974,GE,RI,17,8,5,6,14,0,0,0,1,1,4,1,2,1,0,0,4,11,1,0,1,0,0,75,2020
Patrick Dangerfield,11700,GE,RI,17,14,3,5,19,0,1,0,2,0,6,5,6,2,2,0,8,11,0,0,1,1,0,84,2020
Mitch Duncan,11798,GE,RI,17,13,6,2,15,0,0,0,2,2,2,1,2,2,0,0,5,12,0,0,3,1,0,81,2020
Lachie Fogarty,12596,GE,RI,17,9,5,5,14,0,0,0,1,0,2,1,2,2,0,0,5,10,0,0,0,0,0,69,2020
Cameron Guthrie,11884,GE,RI,17,16,9,7,23,0,0,0,6,3,1,3,2,0,0,0,4,15,1,0,0,1,0,75,2020
Tom Hawkins,11548,GE,RI,17,5,4,1,6,1,2,3,1,0,2,0,1,0,1,0,3,3,1,3,0,0,0,100,2020
Lachie Henderson,11637,GE,RI,17,8,4,4,12,0,0,0,0,2,2,0,4,0,3,0,4,7,0,0,8,0,0,99,2020
Jack Henry,12607,GE,RI,17,8,3,3,11,0,0,0,1,2,1,0,2,1,0,0,4,7,1,0,1,0,0,82,2020
Ben Jarvis,12842,GE,RI,17,3,3,2,5,0,1,0,1,0,0,0,0,0,0,0,2,4,1,1,1,0,0,60,2020
Jake Kolodjashnij,12370,GE,RI,17,10,7,1,11,0,0,0,1,2,1,0,1,0,1,0,2,10,0,0,1,0,0,88,2020
Sam Menegola,12464,GE,RI,17,12,5,6,18,0,0,0,1,2,4,3,1,0,0,0,8,10,0,0,2,0,2,88,2020
Gryan Miers,12689,GE,RI,17,8,7,3,11,0,0,0,3,1,2,0,2,0,1,0,0,13,0,0,0,0,1,91,2020
Mark OConnor,12531,GE,RI,17,10,9,8,18,0,0,0,2,4,0,0,1,2,0,0,7,13,0,0,2,2,0,98,2020
Brandan Parfitt,12506,GE,RI,17,10,1,6,16,0,0,0,1,1,4,8,3,0,0,0,11,7,0,0,0,0,0,74,2020
Esava Ratugolea,12597,GE,RI,17,11,7,4,15,2,0,5,2,0,2,2,3,2,0,0,11,4,5,3,0,0,0,85,2020
Tom Stewart,12505,GE,RI,17,20,8,5,25,0,0,0,0,8,3,1,4,0,1,0,8,14,2,0,3,0,1,77,2020
Harry Taylor,11643,GE,RI,17,9,5,3,12,0,0,0,0,1,0,0,0,1,0,0,5,7,0,0,4,0,0,81,2020
Zach Tuohy,11973,GE,RI,17,12,4,3,15,0,0,0,2,3,1,1,2,0,0,0,4,9,0,0,1,0,0,90,2020
Jed Anderson,12154,NM,FR,17,12,2,8,20,0,0,0,3,2,6,3,2,1,0,0,7,14,0,0,1,0,1,71,2020
Shaun Atley,11902,NM,FR,17,3,0,5,8,0,0,0,0,1,1,0,1,1,0,0,3,6,0,0,4,2,0,83,2020
Aiden Bonar,12669,NM,FR,17,4,3,2,6,0,0,0,0,0,0,0,4,0,1,0,3,3,0,0,1,0,0,63,2020
Luke Davies-Uniacke,12590,NM,FR,17,5,0,6,11,0,0,0,2,1,2,3,2,1,1,0,7,5,0,0,0,0,1,74,2020
Trent Dumont,12343,NM,FR,17,6,1,10,16,0,0,0,4,2,3,4,1,0,0,0,7,8,0,0,1,0,0,79,2020
Taylor Garner,12220,NM,FR,17,3,3,6,9,1,0,0,1,0,1,0,4,0,2,0,3,7,0,1,0,0,0,78,2020
Todd Goldstein,11686,NM,FR,17,2,0,7,9,0,0,28,1,1,0,3,1,1,1,0,7,2,0,0,0,0,0,95,2020
Aaron Hall,12041,NM,FR,17,8,4,6,14,1,1,0,2,0,5,0,4,0,1,0,1,13,0,0,0,0,1,81,2020
Shaun Higgins,4180,NM,FR,17,14,6,5,19,0,0,0,2,3,4,3,3,0,1,0,4,13,0,0,0,0,0,85,2020
Nick Larkey,12563,NM,FR,17,3,2,4,7,1,0,0,2,0,1,0,1,0,1,0,3,4,1,2,2,0,1,78,2020
Luke McDonald,12246,NM,FR,17,10,6,9,19,0,0,0,1,7,2,1,1,0,0,0,8,8,2,0,3,0,0,91,2020
Ben McKay,12580,NM,FR,17,3,0,2,5,0,0,0,1,0,1,0,2,1,1,0,1,2,0,0,8,0,0,90,2020
Flynn Perez,12841,NM,FR,17,2,2,2,4,0,0,0,2,1,0,0,3,0,2,0,1,2,1,0,0,0,0,81,2020
Jared Polec,11927,NM,FR,17,8,1,5,13,0,0,0,1,1,1,0,3,1,1,0,5,9,0,0,0,1,1,84,2020
Bailey Scott,12701,NM,FR,17,4,1,4,8,0,0,0,3,2,1,0,1,2,0,0,4,4,0,0,0,0,0,81,2020
Jy Simpkin,12502,NM,FR,17,3,0,12,15,0,0,0,4,2,0,6,5,2,2,0,9,6,0,0,1,0,0,77,2020
Robbie Tarrant,11859,NM,FR,17,9,4,4,13,0,0,0,0,7,0,0,1,1,1,0,2,8,0,0,1,0,0,98,2020
Ed Vickers-Willis,12524,NM,FR,17,2,2,6,8,0,0,0,1,0,1,0,1,0,1,0,4,4,1,0,6,0,0,84,2020
Josh Walker,12109,NM,FR,17,6,2,5,11,0,1,0,0,2,0,0,1,1,0,0,6,4,0,1,2,0,0,85,2020
Mason Wood,12312,NM,FR,17,7,3,4,11,0,0,0,1,0,3,0,2,0,0,0,4,7,0,1,0,0,0,84,2020
Jack Ziebell,11724,NM,FR,17,2,0,4,6,0,0,0,3,2,0,0,0,0,0,0,5,1,0,0,0,0,0,76,2020
Cameron Zurhaar,12557,NM,FR,17,7,6,2,9,2,0,0,2,0,3,0,3,0,1,0,1,9,1,1,0,0,0,83,2020
Blake Acres,12276,FR,NM,17,18,9,6,24,0,0,0,3,3,6,1,5,1,3,2,5,19,0,0,0,1,1,83,2020
James Aish,12250,FR,NM,17,13,3,10,23,0,0,0,4,3,3,0,2,2,0,0,6,17,0,0,0,1,0,79,2020
Andrew Brayshaw,12589,FR,NM,17,9,4,11,20,0,0,0,1,0,3,1,1,0,0,0,4,16,0,0,1,2,1,69,2020
Adam Cerra,12603,FR,NM,17,6,2,9,15,0,1,0,4,1,2,4,2,3,1,0,10,6,1,0,0,0,0,78,2020
Brennan Cox,12544,FR,NM,17,7,6,5,12,0,0,0,1,3,0,0,0,2,0,0,7,6,1,0,8,1,0,85,2020
Mitch Crowden,12604,FR,NM,17,5,3,7,12,0,0,0,3,1,4,0,1,0,1,0,4,8,1,0,0,0,1,74,2020
Sean Darcy,12547,FR,NM,17,5,2,8,13,1,0,22,3,0,2,2,3,1,1,0,9,4,1,0,3,0,0,81,2020
Taylin Duman,12615,FR,NM,17,8,2,7,15,0,0,0,0,2,0,1,2,1,1,0,5,9,0,0,1,1,0,85,2020
Michael Frederick,12801,FR,NM,17,3,1,5,8,0,1,0,0,0,1,0,0,0,0,0,2,5,0,0,1,0,0,76,2020
Nat Fyfe,11834,FR,NM,17,10,7,15,25,0,1,0,2,1,2,6,2,1,0,1,13,13,4,1,2,0,1,72,2020
Stephen Hill,11716,FR,NM,17,12,6,8,20,0,0,0,5,3,3,1,4,0,0,0,3,16,1,0,2,0,0,86,2020
Jesse Hogan,12321,FR,NM,17,5,4,1,6,4,0,0,1,0,3,0,3,1,1,0,1,5,1,2,0,0,0,89,2020
Ethan Hughes,12395,FR,NM,17,10,8,5,15,0,0,0,0,0,3,0,1,1,0,0,4,11,1,0,2,0,0,80,2020
Rory Lobb,12282,FR,NM,17,11,7,1,12,1,0,4,0,0,3,0,1,1,0,0,6,6,4,1,2,0,1,98,2020
David Mundy,4088,FR,NM,17,12,2,12,24,0,0,0,3,2,3,5,2,0,1,0,8,17,0,0,0,0,1,71,2020
Luke Ryan,12542,FR,NM,17,13,5,5,18,0,0,0,1,2,2,0,1,0,0,0,4,10,0,0,2,0,0,91,2020
Lachie Schultz,12700,FR,NM,17,7,4,7,14,3,1,0,3,0,3,2,6,0,2,0,7,8,0,3,1,0,0,80,2020
Caleb Serong,12786,FR,NM,17,7,0,7,14,0,0,0,5,1,3,5,1,0,0,0,7,8,0,0,1,0,0,72,2020
Matthew Taberner,12205,FR,NM,17,7,4,3,10,3,1,0,0,0,1,0,1,1,1,0,8,3,2,3,3,0,2,94,2020
Michael Walters,11763,FR,NM,17,12,7,1,13,3,2,0,1,0,2,1,1,2,0,3,6,7,2,3,1,0,2,85,2020
Tobe Watson,12805,FR,NM,17,9,7,1,10,0,0,0,1,5,2,0,1,0,0,0,3,8,0,0,5,0,0,87,2020
Nathan Wilson,12024,FR,NM,17,9,1,3,12,0,0,0,1,3,0,0,0,0,0,0,1,10,0,0,1,3,0,85,2020
Karl Amon,12357,PA,ES,17,9,1,12,21,0,1,0,5,0,2,3,5,0,1,0,8,13,0,1,2,0,0,81,2020
Travis Boak,11583,PA,ES,17,9,0,17,26,1,0,0,4,1,4,4,2,0,0,3,12,14,0,0,0,0,1,74,2020
Riley Bonner,12483,PA,ES,17,16,6,3,19,0,0,0,2,5,2,0,3,0,1,0,4,12,1,0,3,0,0,76,2020
Darcy Byrne-Jones,12422,PA,ES,17,15,3,4,19,0,0,0,5,1,3,4,4,4,1,0,7,11,0,0,1,0,0,89,2020
Tom Clurey,12238,PA,ES,17,4,1,3,7,0,0,0,1,1,3,0,3,2,2,0,6,2,0,0,6,0,0,69,2020
Charlie Dixon,11914,PA,ES,17,10,6,0,10,2,3,0,2,0,1,0,1,0,0,0,3,5,3,3,2,0,0,100,2020
Xavier Duursma,12696,PA,ES,17,7,3,4,11,1,0,0,2,0,2,2,1,1,0,0,3,8,0,1,1,0,0,83,2020
Brad Ebert,11639,PA,ES,17,8,4,11,19,1,0,0,3,1,1,1,5,1,0,1,6,10,1,1,1,0,0,87,2020
Kane Farrell,12664,PA,ES,17,1,2,3,4,0,0,0,2,0,1,1,1,0,0,0,2,3,0,0,3,0,0,75,2020
Robbie Gray,11578,PA,ES,17,8,1,7,15,1,0,0,2,0,2,1,3,0,0,0,8,9,0,1,2,0,1,89,2020
Hamish Hartlett,11740,PA,ES,17,10,3,7,17,0,0,0,2,2,2,1,0,1,0,0,4,11,0,0,1,0,2,86,2020
Dan Houston,12495,PA,ES,17,15,8,2,17,0,0,0,3,3,2,0,2,3,1,0,6,13,0,0,4,0,0,78,2020
Tom Jonas,12002,PA,ES,17,8,6,1,9,0,0,0,2,4,0,0,2,0,2,0,2,8,0,0,8,0,0,96,2020
Peter Ladhams,12729,PA,ES,17,3,0,5,8,1,0,10,2,1,2,3,1,1,1,0,6,2,0,0,2,0,0,84,2020
Scott Lycett,11994,PA,ES,17,5,1,7,12,0,1,22,3,2,1,2,2,4,1,0,7,5,0,0,7,2,0,80,2020
Todd Marshall,12575,PA,ES,17,9,3,1,10,0,1,0,4,1,3,0,3,1,0,0,2,7,0,1,2,0,0,79,2020
Trent McKenzie,11912,PA,ES,17,13,6,1,14,0,1,0,2,4,1,1,0,1,0,0,3,8,1,0,2,0,0,90,2020
Steven Motlop,11818,PA,ES,17,4,2,9,13,1,0,0,0,0,1,1,2,1,1,0,6,6,0,2,1,0,2,77,2020
Sam Powell-Pepper,12494,PA,ES,17,3,2,9,12,1,0,0,4,0,3,2,5,0,3,0,4,8,0,0,0,0,0,74,2020
Tom Rockliff,11787,PA,ES,17,20,4,11,31,1,1,0,6,0,5,1,4,0,1,0,10,18,0,0,0,0,0,88,2020
Connor Rozee,12697,PA,ES,17,6,3,12,18,0,2,0,6,0,2,2,4,1,0,0,8,9,0,1,1,0,0,75,2020
Ollie Wines,12150,PA,ES,17,13,1,15,28,1,0,0,2,1,2,5,2,0,0,2,9,14,0,1,1,0,1,70,2020
Dylan Clarke,12632,ES,PA,17,5,2,5,10,1,0,0,4,0,2,1,2,2,1,0,6,5,0,0,0,0,0,73,2020
Tom Cutler,12265,ES,PA,17,5,1,3,8,1,0,0,2,0,1,0,2,0,2,0,1,6,0,1,0,0,0,87,2020
Joe Daniher,12199,ES,PA,17,5,3,3,8,0,0,0,0,0,2,0,7,2,4,0,8,1,3,1,1,0,1,87,2020
Sam Draper,12810,ES,PA,17,3,2,4,7,0,0,19,1,0,2,2,3,1,1,0,5,3,1,0,3,0,1,75,2020
Martin Gleeson,12240,ES,PA,17,3,3,5,8,0,0,0,2,0,1,0,3,0,1,0,2,7,0,0,6,0,1,81,2020
Matt Guelfi,12612,ES,PA,17,12,2,4,16,0,0,0,3,2,0,0,4,1,0,0,4,8,1,0,5,0,0,83,2020
Brayden Ham,12713,ES,PA,17,6,2,3,9,1,0,0,1,0,3,0,1,0,1,0,3,7,0,0,0,0,0,86,2020
Mitchell Hibberd,12503,ES,PA,17,5,1,12,17,0,0,0,6,0,0,5,4,0,2,0,10,6,0,0,1,0,0,86,2020
Kyle Langford,12349,ES,PA,17,11,1,7,18,0,0,0,1,1,3,2,3,0,0,0,9,7,0,0,0,0,0,78,2020
Anthony McDonald-Tipungwuti,12407,ES,PA,17,5,2,0,5,0,1,0,4,0,1,0,0,0,0,0,2,3,0,0,0,0,0,75,2020
Zach Merrett,12241,ES,PA,17,16,4,8,24,0,0,0,5,1,5,5,1,1,0,0,6,19,0,0,2,0,0,84,2020
Darcy Parish,12406,ES,PA,17,13,0,9,22,1,0,0,1,3,2,9,7,1,1,0,14,9,0,0,1,0,0,75,2020
Andrew Phillips,12075,ES,PA,17,0,0,3,3,0,0,17,1,0,0,2,2,0,2,0,3,0,0,0,1,0,0,73,2020
Jordan Ridley,12631,ES,PA,17,16,4,7,23,0,0,0,0,10,1,0,3,0,2,0,5,13,0,0,6,0,0,92,2020
Adam Saad,12330,ES,PA,17,13,3,7,20,0,0,0,1,6,1,1,1,1,1,0,8,11,0,0,2,0,0,73,2020
Dylan Shiel,12022,ES,PA,17,15,4,9,24,0,1,0,5,2,2,5,2,0,0,0,9,11,0,1,1,0,0,76,2020
Devon Smith,12029,ES,PA,17,13,2,13,26,0,0,0,7,3,0,0,0,1,0,0,4,16,0,0,2,0,0,87,2020
Will Snelling,12484,ES,PA,17,4,1,4,8,0,0,0,2,2,1,1,1,0,0,0,6,2,1,0,1,0,0,86,2020
James Stewart,12232,ES,PA,17,7,5,4,11,0,0,0,2,4,1,0,0,0,0,0,4,7,2,0,1,0,0,83,2020
Jake Stringer,12167,ES,PA,17,5,1,0,5,0,2,0,0,0,2,0,2,2,1,0,3,1,0,0,0,0,0,77,2020
